Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
SummerLab_IBA,0.161051536,Otu00001,0.031183046,0.173105859,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.004682408,0.00785834,0.284403326,0.310239055
SummerWild_Torpor,0.014288218,Otu00116,0.050961937,0.22083506,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.025668112,0.043855658,0,0
SummerLab_IBA,0.012568509,Otu00019,0.050184328,0.22083506,Firmicutes - Clostridia - Clostridiales - Family_XIII - Family_XIII_unclassified,0.022072442,0.025648015,0.000138028,0.000157211
SummerLab_IBA,0.011633708,Otu00018,0.050768557,0.22083506,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.020365954,0.029335603,9.79E-05,0.000187822
SummerLab_Torpor,0.012826834,Otu00003,0.046200356,0.22083506,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_unclassified - Bacteroidales_unclassified,0.021885578,0.027558566,0.000164339,0.000367472
Torpor_Spring,0.044877968,Otu00004,0.049090116,0.22083506,Cyanobacteria - Melainabacteria - Gastranaerophilales - Gastranaerophilales_fa - Gastranaerophilales_ge,0.082223332,0.137329689,0.005101511,0.010124808
SummerLab_Torpor,0.012961308,Otu00019,0.058188312,0.244733193,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.022072442,0.025648015,0.000117209,0.000143396
SummerWild_IBA,0.156429834,Otu00001,0.069528454,0.2840734,Firmicutes - Clostridia - Clostridiales - Christensenellaceae - Christensenellaceae_R-7_group,0.004534884,0.007854649,0.284403326,0.310239055
SummerWild_SummerLab,0.011539681,Otu00060,0.077784345,0.297990945,Verrucomicrobia - WCHB1-41 - WCHB1-41_or - WCHB1-41_fa - WCHB1-41_ge,0.009178257,0.008232447,0.013217714,0.034710138
SummerWild_Spring,0.017833782,Otu00132,0.079186405,0.297990945,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0,0,0.032326466,0.064261017
