Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
SummerWild_SummerLab,0.010222127,Otu00022,0.683982843,0.84611211,Verrucomicrobia - WCHB1-41 - WCHB1-41_or - WCHB1-41_fa - WCHB1-41_ge,0.005972603,0.008114054,0.015442514,0.039420089
Content_Mucosa,0.010593298,Otu00006,0.718747249,0.877564098,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.007226941,0.024246236,0.012080091,0.031987646
SummerWild_Torpor,0.010009755,Otu00095,0.719917853,0.877564098,Proteobacteria - Betaproteobacteria - Burkholderiales - Alcaligenaceae - Parasutterella,0.002848543,0.004480884,0.017207869,0.023026804
IBA_Torpor,0.056350311,Otu00010,0.753105154,0.907371005,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.043610769,0.096239771,0.057326988,0.10755718
SummerLab_Torpor,0.013464447,Otu00035,0.758004312,0.907371005,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.004764587,0.010613896,0.020108113,0.043675749
Content_Mucosa,0.014577349,Otu00045,0.760670304,0.907371005,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.013822904,0.048472448,0.01274553,0.031644219
SummerLab_Torpor,0.0319614,Otu00001,0.768952154,0.907978713,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.0032998,0.006409752,0.053931888,0.073080519
SummerWild_Torpor,0.022696644,Otu00049,0.775653182,0.907978713,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.001614514,0.002564782,0.039314489,0.089838367
SummerLab_Torpor,0.034025345,Otu00010,0.777490754,0.907978713,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.006826953,0.006604766,0.057326988,0.10755718
Torpor_Spring,0.023619069,Otu00012,0.799121969,0.924338754,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.041281016,0.06654698,0.001953704,0.003476264
Torpor_Spring,0.032648624,Otu00001,0.802569577,0.924338754,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.053931888,0.073080519,0.020875134,0.025831289
IBA_Torpor,0.029125392,Otu00049,0.80968869,0.926150762,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnoclostridium,0.005128012,0.011137685,0.039314489,0.089838367
Content_Mucosa,0.011707755,Otu00035,0.81659671,0.927698303,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.011835116,0.02932651,0.009814776,0.027929656
IBA_Torpor,0.020015224,Otu00008,0.827951653,0.934242744,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_1,0.029305103,0.035591469,0.01641437,0.015870208
SummerLab_IBA,0.010546608,Otu00017,0.838928254,0.934430722,Proteobacteria - Gammaproteobacteria - Enterobacteriales - Enterobacteriaceae - Enterobacteriaceae_unclassified,0.007967763,0.007888669,0.017510546,0.029795105
Torpor_Spring,0.012244438,Otu00132,0.839309031,0.934430722,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_1,0.001243956,0.002049618,0.021318966,0.047930557
SummerLab_Torpor,0.014762071,Otu00017,0.860168933,0.940938917,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.007967763,0.007888669,0.024708684,0.043610813
Content_Mucosa,0.014406923,Otu00012,0.866379514,0.940938917,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.009009272,0.02872456,0.017068471,0.0422192
IBA_Spring,0.014487929,Otu00034,0.869935148,0.940938917,Cyanobacteria - Melainabacteria - Gastranaerophilales - Gastranaerophilales_fa - Gastranaerophilales_ge,0.024494531,0.056289879,0.003452848,0.00496505
Content_Mucosa,0.01148615,Otu00049,0.870678198,0.940938917,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_6,0.012644828,0.054135971,0.006971611,0.026340442
IBA_Torpor,0.036002607,Otu00011,0.876666131,0.940938917,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.039129498,0.04560739,0.045016236,0.0555379
Content_Mucosa,0.011859329,Otu00020,0.878960905,0.940938917,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Hungatella,0.012937596,0.022793445,0.011998308,0.022760326
SummerLab_Spring,0.012924134,Otu00132,0.888208454,0.941576345,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotella_9,0.00104583,0.002186812,0.021318966,0.047930557
Torpor_Spring,0.011460604,Otu00035,0.895677449,0.941576345,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.020108113,0.043675749,0.000403291,0.000692314
Content_Mucosa,0.073714149,Otu00001,0.896470891,0.941576345,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.08403111,0.185695329,0.062785726,0.118450015
IBA_Spring,0.012238761,Otu00132,0.902841161,0.941759128,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.001161235,0.002685419,0.021318966,0.047930557
Content_Mucosa,0.011882439,Otu00022,0.90792347,0.941759128,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.01870135,0.060377515,0.001618196,0.002886822
Torpor_Spring,0.010483643,Otu00023,0.920337028,0.948742491,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.017842555,0.054491617,0.001553615,0.002468125
IBA_Spring,0.010529106,Otu00006,0.932524742,0.955408785,Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - Coprobacillus,0.016259189,0.038843313,0.004098249,0.007264276
SummerLab_Spring,0.011264575,Otu00015,0.96369377,0.973524973,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.016776238,0.024348347,0.011936762,0.013470837
Content_Mucosa,0.028408788,Otu00010,0.965690727,0.973524973,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.030649296,0.087876835,0.022394518,0.050884461
IBA_Spring,0.024291554,Otu00002,0.967695482,0.973524973,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.001798081,0.002214188,0.042847746,0.057676632
Content_Mucosa,0.021545801,Otu00011,0.974430955,0.974430955,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.02518809,0.040707085,0.02166447,0.038603362
