Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
Torpor_Spring,0.023619069,Otu00012,0.799121969,0.885799014,Bacteroidetes - Bacteroidia - Bacteroidales - Porphyromonadaceae - Odoribacter,0.041281016,0.06654698,0.001953704,0.003476264
IBA_Torpor,0.029125392,Otu00049,0.80968869,0.887085403,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnoclostridium,0.005128012,0.011137685,0.039314489,0.089838367
SummerLab_IBA,0.010546608,Otu00017,0.838928254,0.899690976,Proteobacteria - Gammaproteobacteria - Enterobacteriales - Enterobacteriaceae - Enterobacteriaceae_unclassified,0.007967763,0.007888669,0.017510546,0.029795105
IBA_Torpor,0.020015224,Otu00008,0.827951653,0.899690976,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_1,0.029305103,0.035591469,0.01641437,0.015870208
Torpor_Spring,0.012244438,Otu00132,0.839309031,0.899690976,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Coprococcus_1,0.001243956,0.002049618,0.021318966,0.047930557
SummerLab_Torpor,0.014762071,Otu00017,0.860168933,0.915465507,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.007967763,0.007888669,0.024708684,0.043610813
IBA_Spring,0.014487929,Otu00034,0.869935148,0.91929317,Cyanobacteria - Melainabacteria - Gastranaerophilales - Gastranaerophilales_fa - Gastranaerophilales_ge,0.024494531,0.056289879,0.003452848,0.00496505
IBA_Torpor,0.036002607,Otu00011,0.876666131,0.919882067,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.039129498,0.04560739,0.045016236,0.0555379
SummerLab_Spring,0.012924134,Otu00132,0.888208454,0.925475942,Bacteroidetes - Bacteroidia - Bacteroidales - Prevotellaceae - Prevotella_9,0.00104583,0.002186812,0.021318966,0.047930557
Torpor_Spring,0.011460604,Otu00035,0.895677449,0.926777361,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.020108113,0.043675749,0.000403291,0.000692314
IBA_Spring,0.012238761,Otu00132,0.902841161,0.927747124,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.001161235,0.002685419,0.021318966,0.047930557
Torpor_Spring,0.010483643,Otu00023,0.920337028,0.939248062,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.017842555,0.054491617,0.001553615,0.002468125
IBA_Spring,0.010529106,Otu00006,0.932524742,0.945212154,Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - Coprobacillus,0.016259189,0.038843313,0.004098249,0.007264276
SummerLab_Spring,0.011264575,Otu00015,0.96369377,0.967695482,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.016776238,0.024348347,0.011936762,0.013470837
IBA_Spring,0.024291554,Otu00002,0.967695482,0.967695482,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.001798081,0.002214188,0.042847746,0.057676632
